id,pattern,reward
Josh27,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'w', 'a', 'w', 'w', 'd', 'a', 'a', 'a', 'a']",-0.5
Josh28,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'a', 'd', 'd', 'a', 'd', 'a', 'd', 'a']",0
Josh29,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'w', 'a', 'w', 'a', 'a', 'a', 'd', 'a', 'a']",0
Josh30,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'a', 'd', 'd', 'w', 'w', 'd', 'd', 'w']",0
Josh31,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'd', 'w', 'w', 'a', 'd', 'a', 'w', 'a', 'd']",0
Josh32,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'd', 'd', 'd', 'w', 'd', 'w', 'd', 'a', 'a']",-0.5
Josh33,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'w', 'd', 'a', 'd', 'd']",-0.5
Josh34,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'a', 'a', 'a', 'd']",-0.5
Josh35,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'd', 'd', 'a', 'a', 'd', 'w', 'a', 'w', 'd', 'w']",0
Josh36,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'w', 'a', 'w', 'a', 'a', 'a', 'w', 'd', 'a']",-1000000
Josh37,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'd', 'a', 'w', 'd', 'a', 'w', 'd', 'w', 'w']",0
Josh38,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'w', 'w', 'd', 'w', 'd', 'w', 'w', 'a']",0
Josh39,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'd', 'd', 'w', 'd', 'd', 'd', 'w', 'a', 'w']",62.5
Josh40,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'a', 'a', 'd', 'w', 'a', 'd', 'w', 'a']",0
Josh41,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'w', 'd', 'w', 'a', 'd', 'a', 'w', 'a', 'a']",0
Josh42,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'd', 'd', 'a', 'd', 'd', 'a', 'w', 'a', 'd']",0
Josh43,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'w', 'd', 'a', 'd', 'd', 'w', 'w', 'a', 'a', 'd']",0
Josh44,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'd', 'a', 'd', 'd', 'w', 'a', 'w', 'a', 'd']",0
Josh45,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'd', 'd', 'a', 'w', 'd', 'a', 'd', 'a', 'd']",0
Josh46,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'w', 'a', 'w', 'w', 'd', 'w', 'a', 'd']",-0.5
Josh47,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'a', 'w', 'a', 'd', 'd', 'd', 'w', 'a']",0
Josh48,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'w', 'a', 'a', 'w', 'w', 'w', 'w', 'w', 'a']",0
Josh49,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'd', 'a', 'a', 'a', 'a', 'd', 'a', 'd', 'w']",0
Michael0,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'w', 'a', 'a', 'd', 'a', 'd', 'a', 'w', 'w', 'a', 'w', 'd', 'd', 'w', 'w', 'd', 'w', 'a', 'w']",0
Michael1,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'd', 'd', 'a', 'd', 'a', 'w', 'w', 'w', 'a', 'd', 'a', 'w', 'a', 'd', 'a', 'a', 'a', 'w', 'a']",95.0
Michael2,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'd', 'a', 'd', 'w', 'w', 'd', 'd', 'w', 'w', 'w', 'w', 'd', 'a', 'w', 'w', 'w', 'a', 'w']",0
Michael3,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'd', 'a', 'a', 'a', 'w', 'd', 'd', 'a', 'a', 'd', 'w', 'a']",0
Michael4,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'w', 'a', 'a', 'd', 'a', 'a', 'w', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'd', 'w']",0
Michael5,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'd', 'a', 'a', 'w', 'w', 'a', 'd', 'd', 'w', 'd', 'w', 'd', 'a', 'w', 'w', 'w', 'w', 'a', 'd']",-1.5
Michael6,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'd', 'd', 'w', 'a', 'w', 'a', 'w', 'w', 'w', 'd', 'a', 'a', 'd', 'd', 'w', 'w', 'd', 'w', 'd']",-19.0
Michael7,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'w', 'd', 'd', 'a', 'a', 'd', 'd', 'w', 'd', 'd', 'a', 'd', 'a', 'd', 'd', 'a', 'a', 'w']",0
Michael8,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'a', 'd', 'a', 'a', 'd', 'w', 'd', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'd', 'a', 'a', 'd']",-0.5
Michael9,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'a', 'w', 'a', 'd', 'd', 'd', 'a', 'd', 'd', 'd', 'w', 'a', 'w', 'w', 'w', 'a', 'w', 'a']",-0.5
Michael10,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'w', 'd', 'w', 'd', 'w', 'a', 'd', 'w', 'd', 'd', 'd', 'd', 'w', 'a', 'w', 'w', 'a', 'd']",60
Michael11,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'd', 'd', 'w', 'a', 'a', 'd', 'a', 'a', 'a', 'w', 'w', 'a', 'd', 'w', 'w', 'w', 'd', 'w']",0
Michael12,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'w', 'a', 'd', 'a', 'd', 'd', 'd', 'd', 'a', 'w', 'd', 'd', 'a', 'd', 'w', 'w', 'a', 'd']",0
Michael13,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'w', 'a', 'w', 'w', 'a', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'd', 'a', 'w', 'd', 'a', 'a', 'd']",0
Michael14,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'w', 'a', 'w', 'd', 'a', 'w', 'a']",-22.5
Michael15,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'd', 'd', 'd', 'd', 'a', 'd', 'd', 'd', 'w', 'w', 'd', 'd', 'd', 'w', 'd', 'd', 'd', 'd', 'd']",-0.5
Michael16,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'w', 'w', 'w', 'a', 'd', 'w', 'a', 'w', 'w', 'w', 'a', 'w', 'd', 'w', 'a', 'w', 'w', 'a', 'd']",56.0
